,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
68,68,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
69,69,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
70,70,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
71,71,2.0,0.9969,"city, live, year, good, no, clean, big, erase, place, re","['erase', 'memory', 'year', 'fast', 'ordinary', 'people', 'bottom', 'even', 'remember', 'pandemic', 'grabbing_food', 'closure', 'city', 'stealing_fun', 'next_second', 'plunged_directly', 'ohio_leak', 'wang_xiaofei', 'big', 'follow', 'small', 'medium_sized', 'business', 'owner', 'year', 'immediately_took', 'loan', 'open_restaurant', 'teach', 'train', 'engage', 'commerce_inv', 'milk_tea', 'meet', 'provincial', 'city', 'leaders_promise', 'welcome', 'business', 'revitalize', 'economy', 'big']"
72,72,2.0,0.9969,"city, live, year, good, no, clean, big, erase, place, re","['erase', 'memory', 'year', 'fast', 'ordinary', 'people', 'bottom', 'even', 'remember', 'pandemic', 'grabbing_food', 'closure', 'city', 'stealing_fun', 'next_second', 'plunged_directly', 'ohio_leak', 'wang_xiaofei', 'big', 'follow', 'small', 'medium_sized', 'business', 'owner', 'year', 'immediately_took', 'loan', 'open_restaurant', 'teach', 'train', 'engage', 'commerce_inv', 'milk_tea', 'meet', 'provincial', 'city', 'leaders_promise', 'welcome', 'business', 'revitalize', 'economy', 'big']"
73,73,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
74,74,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
75,75,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
76,76,2.0,0.9969,"city, live, year, good, no, clean, big, erase, place, re","['erase', 'memory', 'year', 'fast', 'ordinary', 'people', 'bottom', 'even', 'remember', 'pandemic', 'grabbing_food', 'closure', 'city', 'stealing_fun', 'next_second', 'plunged_directly', 'ohio_leak', 'wang_xiaofei', 'big', 'follow', 'small', 'medium_sized', 'business', 'owner', 'year', 'immediately_took', 'loan', 'open_restaurant', 'teach', 'train', 'engage', 'commerce_inv', 'milk_tea', 'meet', 'provincial', 'city', 'leaders_promise', 'welcome', 'business', 'revitalize', 'economy', 'big']"
77,77,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
78,78,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
79,79,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
80,80,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
81,81,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
82,82,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
83,83,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
84,84,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
85,85,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
86,86,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
87,87,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
88,88,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
89,89,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
90,90,2.0,0.9969,"city, live, year, good, no, clean, big, erase, place, re","['erase', 'memory', 'year', 'fast', 'ordinary', 'people', 'bottom', 'even', 'remember', 'pandemic', 'grabbing_food', 'closure', 'city', 'stealing_fun', 'next_second', 'plunged_directly', 'ohio_leak', 'wang_xiaofei', 'big', 'follow', 'small', 'medium_sized', 'business', 'owner', 'year', 'immediately_took', 'loan', 'open_restaurant', 'teach', 'train', 'engage', 'commerce_inv', 'milk_tea', 'meet', 'provincial', 'city', 'leaders_promise', 'welcome', 'business', 'revitalize', 'economy', 'big']"
91,91,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
92,92,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
93,93,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
94,94,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
95,95,2.0,0.9969,"city, live, year, good, no, clean, big, erase, place, re","['erase', 'memory', 'year', 'fast', 'ordinary', 'people', 'bottom', 'even', 'remember', 'pandemic', 'grabbing_food', 'closure', 'city', 'stealing_fun', 'next_second', 'plunged_directly', 'ohio_leak', 'wang_xiaofei', 'big', 'follow', 'small', 'medium_sized', 'business', 'owner', 'year', 'immediately_took', 'loan', 'open_restaurant', 'teach', 'train', 'engage', 'commerce_inv', 'milk_tea', 'meet', 'provincial', 'city', 'leaders_promise', 'welcome', 'business', 'revitalize', 'economy', 'big']"
96,96,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
97,97,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
98,98,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
99,99,2.0,0.9969,"city, live, year, good, no, clean, big, erase, place, re","['erase', 'memory', 'year', 'fast', 'ordinary', 'people', 'bottom', 'even', 'remember', 'pandemic', 'grabbing_food', 'closure', 'city', 'stealing_fun', 'next_second', 'plunged_directly', 'ohio_leak', 'wang_xiaofei', 'big', 'follow', 'small', 'medium_sized', 'business', 'owner', 'year', 'immediately_took', 'loan', 'open_restaurant', 'teach', 'train', 'engage', 'commerce_inv', 'milk_tea', 'meet', 'provincial', 'city', 'leaders_promise', 'welcome', 'business', 'revitalize', 'economy', 'big']"
100,100,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
101,101,2.0,0.9969,"city, live, year, good, no, clean, big, erase, place, re","['erase', 'memory', 'year', 'fast', 'ordinary', 'people', 'bottom', 'even', 'remember', 'pandemic', 'grabbing_food', 'closure', 'city', 'stealing_fun', 'next_second', 'plunged_directly', 'ohio_leak', 'wang_xiaofei', 'big', 'follow', 'small', 'medium_sized', 'business', 'owner', 'year', 'immediately_took', 'loan', 'open_restaurant', 'teach', 'train', 'engage', 'commerce_inv', 'milk_tea', 'meet', 'provincial', 'city', 'leaders_promise', 'welcome', 'business', 'revitalize', 'economy', 'big']"
102,102,2.0,0.9969,"city, live, year, good, no, clean, big, erase, place, re","['erase', 'memory', 'year', 'fast', 'ordinary', 'people', 'bottom', 'even', 'remember', 'pandemic', 'grabbing_food', 'closure', 'city', 'stealing_fun', 'next_second', 'plunged_directly', 'ohio_leak', 'wang_xiaofei', 'big', 'follow', 'small', 'medium_sized', 'business', 'owner', 'year', 'immediately_took', 'loan', 'open_restaurant', 'teach', 'train', 'engage', 'commerce_inv', 'milk_tea', 'meet', 'provincial', 'city', 'leaders_promise', 'welcome', 'business', 'revitalize', 'economy', 'big']"
103,103,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
104,104,3.0,0.8852,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['shape', 'wrong', 'collective', 'memory', 'again', 'year', 'epidemic', 'epidemic', 'prevention', 'first', 'year', 'clearly', 'do', 'very', 'well', 'really', 'go', 'extreme', 'start', 'closure', 'only', 'half', 'year', 'then', 'blockade', 'lift', 'people', 'take', 'good', 'note', 'trump', 'colonel', 'directly', 'reduce', 'life', 'span', 'year', 'calculate', 'many', 'people', 'die']"
105,105,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
106,106,2.0,0.9971,"city, live, year, good, no, clean, big, erase, place, re","['rt', 'one', 'erase', 'memory', 'year', 'fast', 'ordinary', 'people', 'bottom', 'don', 'even', 'remember', 'pandemic', 'grabbing_food', 'closure', 'city', 'stealing_fun', 'next_second', 'plunged_directly', 'ohio_leak', 'wang_xiaofei', 'big', 'follow', 'small', 'medium_sized', 'business', 'owner', 'year', 'immediately_took', 'loan', 'open_restaurant', 'teach', 'train', 'engage', 'commerce_inv', 'milk_tea', 'meet', 'provincial', 'city', 'leaders_promise', 'welcome', 'business', 'revitalize', 'economy', 'big']"
107,107,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
108,108,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
109,109,1.0,0.5846,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['never', 'close', 'down', 'there', 'epidemic', 'ancient', 'time', 'chinese', 'people', 'most', 'democratic', 'owner']"
110,110,2.0,0.9971,"city, live, year, good, no, clean, big, erase, place, re","['rt', 'one', 'erase', 'memory', 'year', 'fast', 'ordinary', 'people', 'bottom', 'don', 'even', 'remember', 'pandemic', 'grabbing_food', 'closure', 'city', 'stealing_fun', 'next_second', 'plunged_directly', 'ohio_leak', 'wang_xiaofei', 'big', 'follow', 'small', 'medium_sized', 'business', 'owner', 'year', 'immediately_took', 'loan', 'open_restaurant', 'teach', 'train', 'engage', 'commerce_inv', 'milk_tea', 'meet', 'provincial', 'city', 'leaders_promise', 'welcome', 'business', 'revitalize', 'economy', 'big']"
111,111,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
112,112,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
113,113,2.0,0.997,"city, live, year, good, no, clean, big, erase, place, re","['erase', 'memory', 'year', 'fast', 'ordinary', 'people', 'bottom', 'even', 'remember', 'pandemic', 'grabbing_food', 'close', 'city', 'stealing_fun', 'next_second', 'plunged_directly', 'ohio_leak', 'wang_xiaofei', 'big', 'follow', 'small', 'medium_sized', 'business', 'owner', 'year', 'immediately_took', 'loan', 'open_restaurant', 'teach', 'train', 'engage', 'commerce', 'invest', 'meet', 'provincial', 'city', 'leaders_promise', 'welcome', 'business', 'revitalize', 'economy', 'full', 'confidence']"
114,114,0.0,0.995,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'come', 'month', 'live', 'people', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past']"
115,115,2.0,0.7732,"city, live, year, good, no, clean, big, erase, place, re","['foreigner', 'go', 'complain', 'last', 'year', 'break', 'bottom', 'foot', 'just', 'time', 'closure', 'city', 'way', 'find', 'military', 'hospital', 'director', 'perform', 'surgery', 'military', 'hospital', 'unable', 'accept', 'foreigner', 'last', 'kind', 'harassment', 'stop', 'surgery', 'kind', 'pain', 'reliever', 'suspect', 'ineffective', 'ineffective', 'stay', 'hospital', 'day', 'epidemic', 'bad', 'most', 'upset', 'push', 'roadside', 'ditch', 'wheelchair', 'finally', 'take', 'steel', 'plate', 'yesterday']"
116,116,0.0,0.8006,"people, life, month, flight, human, close, today, come, number, closure","['closure', 'happen', 'people', 'live', 'month', 'close', 'train', 'station', 'airport', 'drastically', 'reduce', 'number', 'flight', 'logistic', 'problem', 'life', 'people', 'suspend', 'month', 'today', 'blockade', 'line', 'blue', 'fence', 'cut', 'human', 'life', 'past', 'no', 'long', 'visible', 'white', 'protective', 'clothing', 'nucleic', 'acid', 'booth', 'scatter', 'all', 'street', 'alley', 'invisible', 'imprint', 'epidemic', 'erase', 'surface', 'city']"
117,117,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
118,118,2.0,0.7427,"city, live, year, good, no, clean, big, erase, place, re","['pandemic', 'lockdown', 'industry', 'migration', 'recent', 'trip', 'mom', 'feel', 'impact', 'only', 'bottom', 'recently', 'however', 'xe', 'ye', 'mary', 'friend', 'sell', 'house', 'seem', 'influence', 'expand']"
119,119,3.0,0.9963,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['year', 'pandemic', 'east_turkestan', 'city', 'closure', 'policy', 'far_stricter', 'yining', 'close', 'year', 'time', 'few', 'month', 'as', 'long', 'public_institution', 'state_owne', 'enterprises_large', 'number', 'people', 'turkestan_especially', 'fire', 'day', 'people', 'growing_cotton', 'xd', 'even', 'sadden', 'law_impose', 'sanction', 'cotton', 'gradually']"
120,120,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
121,121,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
122,122,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
123,123,3.0,0.6132,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['good', 'thing', 'bad', 'thing', 'as', 'long', 'happen', 'people', 'leave', 'more', 'less', 'memory', 'just', 'memory', 'forget', 'blink', 'eye', 'other', 'stay', 'long', 'time', 'however', 'people', 'don', 'like', 'see', 'people', 'leave', 'memory', 'year', 'epidemic', 'begin', 'tamper', 'people', 'memory', 'year', 'epidemic', 'just', 'horrible', 'blockade', 'city', 'never', 'happen']"
124,124,3.0,0.91,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['big', 'water', 'run', 'jinping', 'get', 'video', 'close', 'travel', 'mountain', 'water', 'xd', 'now', 'dare', 'go']"
125,125,3.0,0.8721,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['run', 'outbreak', 'jinping', 'get', 'video', 'close', 'run', 'mountain', 'water', 'xd', 'now', 'dare', 'go']"
126,126,1.0,0.7395,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['believe', 'light', 'epidemic', 'close', 'so', 'long', 'able', 'maintain', 'frequency', 'update', 'also', 'embarrassing', 'own', 'inventory', 'quality', 'film', 'begin', 'decline', 'inventory', 'decline', 'drastically', 'many', 'old', 'picture', 'weren', 'post', 'beginning', 'year', 'blockade', 'lift', 'need', 'take', 'wave', 'stock', 'material', 'want', 'collaborate', 'private', 'message', 'photo', 'good', 'look', 'big', 'treasure']"
127,127,3.0,0.921,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['of', 'course', 'doesn', 'dare', 'go', 'direct', 'screen', 'fear', 'sweep', 'away', 'flood', 'go', 'investigate', 'closure', 'city', 'good', 'so', 'afraid', 'die', 'go', 'get', 'bomb', 'death', 'still', 'emperor', 'live', 'good', 'life']"
128,128,3.0,0.5881,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['good', 'thing', 'bad', 'thing', 'as', 'long', 'happen', 'people', 'always', 'leave', 'memory', 'just', 'memory', 'forget', 'blink', 'eye', 'other', 'stay', 'long', 'time', 'however', 'people', 'don', 'like', 'see', 'people', 'leave', 'memory', 'year', 'epidemic', 'begin', 'tamper', 'people', 'memory', 'year', 'epidemic', 'just', 'horrible', 'city', 'closure', 'never', 'happen']"
129,129,3.0,0.7776,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['city', 'close', 'year', 'pandemic', 'didn', 'let', 'go', 'out', 'big', 'problem', 'long', 'ago', 'many', 'year', 'take', 'make']"
130,130,3.0,0.9963,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['year', 'pandemic', 'east_turkestan', 'city', 'closure', 'policy', 'far_stricter', 'yining', 'close', 'year', 'time', 'few', 'month', 'as', 'long', 'public_institution', 'state_owne', 'enterprises_large', 'number', 'people', 'turkestan_especially', 'fire', 'day', 'people', 'growing_cotton', 'xd', 'even', 'sadden', 'law_impose', 'sanction', 'cotton', 'gradually']"
131,131,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
132,132,3.0,0.8213,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['company', 'start', 'business', 'just', 'get', 'well', 'year', 'epidemic', 'come', 'loan', 'suppose', 'sell', 'loan', 'mean', 'get', 'closure', 'city', 'come', 'probably', 'hopeless', 'contact', 'family', 'friend', 'find', 'solution', 'unfortunately', 'comfort', 'encouragement', 'blockade', 'end', 'post', 'obituary', 'circle', 'friend', 'even', 'more', 'magical', 'sell', 'neighborhood', 'committee', 'say', 'voluntary', 'blockade']"
133,133,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
134,134,3.0,0.9963,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['year', 'pandemic', 'east_turkestan', 'city', 'closure', 'policy', 'far_stricter', 'yining', 'close', 'year', 'time', 'few', 'month', 'as', 'long', 'public_institution', 'state_owne', 'enterprises_large', 'number', 'people', 'turkestan_especially', 'fire', 'day', 'people', 'growing_cotton', 'xd', 'even', 'sadden', 'law_impose', 'sanction', 'cotton', 'gradually']"
135,135,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
136,136,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
137,137,3.0,0.9963,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['year', 'pandemic', 'east_turkestan', 'city', 'closure', 'policy', 'far_stricter', 'yining', 'close', 'year', 'time', 'few', 'month', 'as', 'long', 'public_institution', 'state_owne', 'enterprises_large', 'number', 'people', 'turkestan_especially', 'fire', 'day', 'people', 'growing_cotton', 'xd', 'even', 'sadden', 'law_impose', 'sanction', 'cotton', 'gradually']"
138,138,3.0,0.9963,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['year', 'pandemic', 'east_turkestan', 'city', 'closure', 'policy', 'far_stricter', 'yining', 'close', 'year', 'time', 'few', 'month', 'as', 'long', 'public_institution', 'state_owne', 'enterprises_large', 'number', 'people', 'turkestan_especially', 'fire', 'day', 'people', 'growing_cotton', 'xd', 'even', 'sadden', 'law_impose', 'sanction', 'cotton', 'gradually']"
